Finnish;English;Hungarian
"Lukea" verbi kieltomuodossa;"To read" in negative form;Az "olvasni" ige tagadó formában
Kolme ruuanlaittoon liittyvää verbiä;Three cooking-related verbs;Három főzéshez kapcsolódó ige
Kaksi verbiä, jotka tarkoittaa samaa kuin "syödä";Two verbs meaning the same as "to eat";Két ige, ami azt jelenti, hogy "enni"
Kolme verbiä, jotka kertovat asioita, joita teet juuri nyt;Three verbs describing things you are doing right now;Három ige, ami arról szól, amit éppen most csinálsz
Kolme k-kirjaimella alkavaa verbiä;Three verbs starting with the letter 'k';Három ige k-betűvel
Neljä ulkoiluun liittyvää verbiä;Four outdoor-related verbs;Négy szabadtéri tevékenységhez kapcsolódó ige
Kolme kesään liittyvää verbiä kieltomuodossa;Three summer-related verbs in negative form;Három nyári ige tagadó formában
Neljä s-kirjaimella alkavaa verbiä;Four verbs starting with the letter 's';Négy s-betűvel kezdődő ige
Kaksi oppiainetta;Two school subjects;Két tantárgy
Viisi ihmisten nimeä;Five people's names;Öt ember neve
Neljä kirjan nimeä;Four book titles;Négy könyvcím
Viisi kieltä;Five languages;Öt nyelv
Kuusi vaatetta;Six pieces of clothing;Hat ruhadarab
Kolme planeettaa;Three planets;Három bolygó
Viisi väriä;Five colors;Öt szín
Neljä hyönteistä;Four insects;Négy rovar
Kolme sukulaista;Three relatives;Három rokon
Kaksi karkkia;Two candies;Két édesség
Kolme juhlapyhää;Three holidays;Három ünnepnap
Kaksi automerkkiä;Two car brands;Két autómárka
Neljä arkiruokaa;Four everyday meals;Négy hétköznapi étel
Kuusi hedelmää;Six fruits;Hat gyümölcs
Kolme katua;Three streets;Három utca
Kaksi lehteä;Two magazines/newspapers;Két újság
Neljä työkalua;Four tools;Négy szerszám
Viisi valtiota;Five countries;Öt ország
Yksi pallopeli;One ball game;Egy labdajáték
Neljä eläinten nimeä;Four animal names;Négy állatnév
Kaksi urheiluseuraa;Two sports clubs;Két sportklub
Neljä kuukautta;Four months;Négy hónap
Kolme urheilulajia;Three sports;Három sportág
Seitsemän eläintä;Seven animals;Hét állat
Kuusi kaupunkia;Six cities;Hat város
Oppiaine;School subject;Tantárgy
Nimi;Name;Név
Kirjan nimi;Book title;Könyvcím
Kieli;Language;Nyelv
Vaate;Clothing;Ruhadarab
Planeetta;Planet;Bolygó
Väri;Color;Szín
Hyönteinen;Insect;Rovar
Sukulainen;Relative;Rokon
Karkki;Candy;Édesség
Juhlapäivä;Holiday;Ünnepnap
Auto;Car;Autó
Ruoka;Food;Étel
Hedelmä;Fruit;Gyümölcs
Katu;Street;Utca
Lehti;Magazine/Newspaper;Újság
Työkalu;Tool;Szerszám
Valtio;Country;Ország
Pallopeli;Ball game;Labdajáték
Eläin;Animal;Állat
Urheiluseura;Sports club;Sportklub
Kuukausi;Month;Hónap
Urheilulaji;Sport;Sportág
Kaupunki;City;Város
