Finnish;English;Hungarian
kesy;tame;szelíd
ulkoinen;external;külső
sisäinen;internal;belső
joutilas;idle;tétlen
kiireinen;busy;elfoglalt
lapsellinen;childish;gyermekes
kypsä;mature;érett
digitaalinen;digital;digitális
analoginen;analog;analóg
niukka;scarce;szűkös
runsas;abundant;bőséges
kitsas;stingy;fukar
antelias;generous;nagylelkű
raaka;raw;nyers
terävä;sharp;éles
tylppä;blunt;tompa
kovaääninen;loud;hangos
hiljainen;quiet;csendes
kiinteä;solid;szilárd
liberaali;liberal;liberális
konservatiivinen;conservative;konzervatív
raju;fierce;heves
vaisu;subdued;halvány
kireä;tense, tight;feszes
löyhä, löysä;lax, loose;laza
solakka;slender;karcsú
pulska;plump;dagadt
vakinainen;permanent;állandó
tilapäinen;temporary;ideiglenes
ehjä;intact;érintetlen
rikki;broken;tört
haitallinen;harmful;káros
hyödyllinen;useful;hasznos
rento;relaxed;laza, nyugodt
jännittynyt;tense;feszült
myrskyisä;stormy;viharos
pilvinen;cloudy;felhős
pouta;dry weather;száraz idő
aurinkoinen;sunny;napos
sateinen;rainy;esős
murea;tender;lédús
sitkeä;tough;ellenálló
kesäinen;summery;nyári
talvinen;wintry;téli
lämmin;warm;meleg
viileä;chilly;hűvös
raitis;sober;józan
päihtynyt;intoxicated;részeg
raikas;fresh;friss
tunkkainen;stuffy, stale;állott
absoluuttinen;absolute;abszolút
suhteellinen;relative;relatív
salainen;secret;titkos
vanhanaikainen;old-fashioned;régi stílusú
nykyaikainen;contemporary;kortárs
puutteellinen;insufficient, deficient;hiányos
täydellinen;perfect;tökéletes
paljas;bare;csupasz
peitetty;covered;fedett
häpeällinen;disgraceful;szégyenteljes
kunniallinen;honorable;tiszteletteljes
kunnioitettava;respectable;megbecsült
halveksittava;despicable;megvetendő
mustavalkoinen;black and white;fekete-fehér
värillinen;colored;színes
pinnallinen;superficial;felszínes
syvä;deep;mély
keinotekoinen;artificial;mesterséges
luonnollinen;natural;természetes
teennäinen;fake, forced;mesterséges, eröltetett
aito;genuine;valódi
hutera, horjuva;shaky;ingatag
tukeva;sturdy;erős, szilárd
luottavainen;trusting;bízó
epäilevä;skeptical;szkeptikus
äkillinen;sudden;hirtelen
asteittainen;gradual;fokozatos
automaattinen;automatic;automatikus
manuaalinen;manual;kézi
yksiselitteinen;unambiguous;egyértelmű
kaksiselitteinen;ambiguous;kétértelmű
maallinen;worldly;világi
taivaallinen;heavenly;mennyei
jalo;noble;nemes
halpamainen;ignoble, vile;alantas
jäykkä;rigid;merev
joustava;flexible;rugalmas
osa-aikainen;part-time;részmunkaidős
kokoaikainen;full-time;teljes munkaidős
hauras;fragile;törékeny
kestävä;durable;tartós
määrätietoinen;determined;elszánt
epäröivä;hesitant;habozó
akuutti;acute;heveny
krooninen;chronic;krónikus
nälkäinen;hungry;éhes
kylläinen;saturated;telt
passiivinen;passive;passzív
juhlava;festive;ünnepi
arkinen;casual;mindennapi
vino;slanted;ferde
sosiaalinen;social;szociális
ujo;shy;félénk
hilpeä;jolly, cheerful;vidám
masentava;depressing;lehangoló
vaitelias;taciturn;hallgatag
puhelias;talkative;beszédes
karvainen;hairy;szőrös
kalju;bald;kopasz
veltto;sluggish;lomh
toimelias, aktiivinen;energetic, active;aktív
rapea;crispy;ropogós
pehmeä;soft;puha
tulinen;spicy;csípős
mieto, lievä;mild;enyhe
