Finnish;English;hungarian
Matkustan junalla.;I travel by train.;Vonattal utazom.
Istun raitiovaunissa.;I'm sitting in the tram.;Ülök a villamosban.
Menen metrolla kotiin.;I'm going home on the subway.;Hazamegyek a metró mellett.
Osaan ajaa autoa.;I know how to drive a car.;Tudok vezetni egy autót.
Ajoin kolarin sunnuntaina.;I had a car accident on Sunday.;Vasárnap ütközést vezettem.
Poika haavoittui.;The boy was wounded.;A fiú megsebesült.
Jarrutin ajoissa.;I braked on time.;Időben fékeztem.
Älä kaahaa!;Don't drive recklessly!;Ne mászjon!
Auto kaasutti karkuun.;The car speeded up to escape.;Az autó felsóhajtott.
Auto kiihdytti nopeasti.;The car accelerated quickly.;Az autó gyorsan felgyorsult.
Käynnistin auton.;I started the car.;Elkezdtem az autót.
Käänny oikealle!;Turn right!;Forduljon jobbra!
Matkustan bussilla.;I travel by bus.;Busszal utazom.
En loukkaantunut kolarissa.;I wasn't injured in the accident.;Nem sérültem meg egy balesetben.
Noudatan liikennesäännöt.;I adhere to the traffic regulations.;Követem a forgalmi szabályokat.
Odotan bussia / linja-autoa.;I'm waiting for the bus.;Buszt / buszt keresek.
Ohitin toisen auton.;I overtook another car.;Átadtam egy másik autót.
Parkeeraan parkkipaikalle.;I park in the parking place.;Eljutok a parkolóba.
Pysähdy suojatien kohdalla!;Stop at the zebra crossing!;Álljon meg a kereszteződésen!
En osaa pyöräillä.;I don't know how to drive a bike.;Nem tudok kerékpározni.
Unohdin tankata.;I forgot to refuel.;Elfelejtettem a tankolást.
Auto törmäsi puuhun.;The car hit a tree.;Az autó ütközött egy fával.
Vaihdoin kaistaa heti.;I immediately changed lanes.;Azonnal megváltoztattam a sávot.
Poliisi valvoo liikennettä.;The police controls traffic.;A rendõrség figyeli a forgalmat.
Auto vaurioitui kolarissa.;The car was damaged in the crash.;Az autó megsérült egy ütközés során.
Ylitin kadun hitaasti.;I crossed the street slowly.;Lassan átléptem az utcát.
Bussi on hieno ajoneuvo.;The bus is a great means of transport.;A busz egy nagyszerű jármű.
Ilmastointi ei toimi.;The air conditioning doesn't work.;A légkondicionálás nem működik.
Vihaan joukkoliikennettä.;I hate public transportation.;Utálom a tömegközlekedést.
Hän lähti kakkosvaihteella.;He left in second gear.;Második sebességgel ment.
Katulamppu sammui.;The street light went out.;Az utcai lámpa kialudt.
Ajoin kolarin.;I got in a car crash.;Vezettem egy ütközést.
Eilen tapahtui kuolonkolari.;Yesterday a fatal car accident happened.;Tegnap halálos baleset történt.
Onko sinulla kypärä?;Do you have a helmet?;Van sisakod?
Liikenne ruuhkautuu.;The traffic is congested.;A forgalom torlódott.
Katso liikennemerkkejä!;Look at the traffic signs!;Lásd a közlekedési táblákat!
Tunnetko liikennesäännöt?;Do you know the traffic regulations?;Ismeri a közlekedési szabályokat?
Liikennevalot vaihtuivat.;The traffic lights changed color.;A közlekedési lámpák megváltoztak.
Saavuin liikenneympyrään.;I arrived at the roundabout.;Megérkeztem a körforgalomba.
Millä nopeudella ajoit?;At what speed did you drive?;Milyen sebességgel ütemezett?
Nopeusrajoitus on tärkeä.;The speed limit is important.;A sebességkorlátozás fontos.
Kolme kuoli nokkakolarissa.;Three died in the head-on collision.;Három egy CAM -ütközés során halt meg.
Tiellä sattui onnettomuus.;An accident happened on the road.;Volt egy baleset az úton.
Pidä kiinni ratista.;Hold on to the steering wheel.;Tartsa meg a kereket.
Ajan kotiin ruuhka-aikana.;I drive home during rush-hour.;Csúszási órákban hazamegyek.
Renkaat pyörivät.;The tires turn.;A gumiabroncsok forognak.
Sain sakon eilen.;I got a fine yesterday.;Tegnap bírom.
Törmäys oli lievä.;The collision was mild.;Az ütközés enyhe volt.
Minulla on autovakuutus.;I have car insurance.;Van egy gépjármű -biztosításom.
Laita ykkösvaihde päälle.;Turn on the first gear.;Tegye fel az első fogaskeréket.
Älä ajaa ylinopeutta!;Don't drive too fast!;Ne vezesse a gyorshajtást!
